TIME,STATIC,TEK,STAU,TSTATIC,TEK,TSTAU
1676849203.496154,981.0052349049895,980.5420569029881,-0.05416952773327229,33.54269777536392,33.768950769901274,35.15625
1676849203.644488,980.9727084439542,980.5190220876324,-0.04577706569008926,33.54153943538666,33.76984808921814,35.15625
1676849203.792746,980.9100726122913,980.4900297326999,-0.04272526131074998,33.53901834249496,33.76853662252426,35.15625
1676849203.941121,980.9659772441144,980.4587997396017,-0.05188067444876783,33.541335022449495,33.76971004009247,35.15625
1676849204.089679,980.9837728380575,980.4690376760504,-0.05416952773327229,33.54174384832382,33.77033126115799,35.15625
1676849204.238313,980.9773564020032,980.4631365114794,-0.04882887006942855,33.5416757106781,33.7697790646553,35.15625
1676849204.386697,980.9599594065814,980.4387012779139,-0.04882887006942855,33.53956344366074,33.77046931028366,35.15625
1676849204.534962,980.9360343052226,980.4150516313235,-0.04577706569008926,33.539835994243624,33.771504678726195,35.15625
1676849204.683287,980.9522559957395,980.3834650933154,-0.04577706569008926,33.53956344366074,33.77129760503769,35.15625
1676849204.831784,980.9508209219176,980.3635235542309,-0.04577706569008926,33.539359030723574,33.77212589979172,35.15625
1676849204.980189,980.9634032213312,980.3672178878385,-0.04425116350041962,33.541471297740934,33.771504678726195,35.15625
1676849205.128491,980.9627457429108,980.3540504500113,-0.04119935912108034,33.541811985969545,33.771228580474855,35.15625
1676849205.276977,980.9491539279994,980.3762721056389,-0.04425116350041962,33.540721783638,33.76915784358978,35.15625
1676849205.425565,980.9484871225786,980.3478351684436,-0.04119935912108034,33.541266884803775,33.7705383348465,35.15625
1676849205.573778,980.9740140729534,980.3349889688121,-0.04272526131074998,33.54106247186661,33.77060735940933,35.15625
1676849205.722184,980.9790969525103,980.3440851112621,-0.04577706569008926,33.54222081184387,33.76950296640396,35.15625
1676849205.873198,980.9564773732843,980.3623679113246,-0.05035477225909819,33.54201639890671,33.76998613834381,35.15625
1676849206.021464,980.9466440600547,980.327851869401,-0.04577706569008926,33.54297032594681,33.770124187469484,35.15625
1676849206.169815,980.942606965689,980.3658107288254,-0.039673456931410694,33.54351542711258,33.77109053134918,35.15625
1676849206.318373,980.9629766537994,980.3197929299317,-0.05188067444876783,33.543787977695466,33.76984808921814,35.15625
1676849206.467679,980.9626618882606,980.3691907921951,-0.05188067444876783,33.54365170240402,33.77033126115799,35.15625
1676849206.616433,980.9593568501027,980.351236155571,-0.047302967879758906,33.54222081184387,33.770400285720825,35.15625
1676849206.766394,980.9413012862724,980.3475487799791,-0.04425116350041962,33.54399239063263,33.771228580474855,35.15625
1676849206.914803,980.9278575262884,980.3560930599327,-0.04119935912108034,33.54317473888397,33.77212589979172,35.15625
1676849207.063101,980.9572456469446,980.3986682564122,-0.038910505836575876,33.542765913009646,33.77226394891739,35.15625
1676849207.211682,980.9394593678007,980.3836082619731,-0.05416952773327229,33.54215267419815,33.770952482223514,35.15625
1676849207.360098,980.9487179836104,980.386492389577,-0.04272526131074998,33.543242876529696,33.77385151386261,35.15625
1676849207.508458,980.9547088926146,980.4167451253211,-0.05035477225909819,33.54208453655243,33.771228580474855,35.15625
1676849207.656898,980.9487459547245,980.412844778625,-0.04272526131074998,33.5426296377182,33.77033126115799,35.15625
1676849207.80518,980.9130894282588,980.3847709605313,-0.04272526131074998,33.543242876529696,33.77329931735992,35.15625
1676849207.953527,980.9367559328015,980.4033995649551,-0.04882887006942855,33.54160757303238,33.77026223659515,35.15625
1676849208.102024,980.9546529688986,980.4063327209244,-0.053406576638437474,33.543311014175416,33.774610784053806,35.15625
1676849208.250353,980.9607453384285,980.395047278594,-0.055695429922941936,33.543447289466854,33.77046931028366,35.15625
1676849208.399013,980.9415332857467,980.3915171088453,-0.04425116350041962,33.542425224781034,33.77136662960052,35.15625
1676849208.547581,980.9666430563858,980.4235890482917,-0.05188067444876783,33.544333078861236,33.77219492435455,35.15625
1676849208.696058,980.9525521292959,980.4456953728106,-0.05035477225909819,33.54010854482651,33.77129760503769,35.15625
1676849208.844656,980.9497088873908,980.4488030866155,-0.047302967879758906,33.5426296377182,33.77164272785187,35.15625
1676849208.992983,980.9653849551236,980.4512822517171,-0.04272526131074998,33.54024482011795,33.7717117524147,35.15625
1676849209.141318,980.9595970602235,980.4512962681276,-0.04272526131074998,33.54399239063263,33.77212589979172,35.15625
1676849209.289543,980.9602265890571,980.450531601207,-0.05188067444876783,33.544264941215516,33.77240199804306,35.15625
1676849209.438179,980.9256169035513,980.4472947681346,-0.047302967879758906,33.54303846359253,33.77281614542007,35.15625
1676849209.586496,980.9276080924569,980.4601760605586,-0.04882887006942855,33.54160757303238,33.773782489299776,35.15625
1676849209.735153,980.9630046095568,980.4168430050183,-0.053406576638437474,33.54317473888397,33.77412761211395,35.15625
1676849209.88353,980.9446447250148,980.4212530289474,-0.04577706569008926,33.54106247186661,33.771780776977536,35.15625
1676849210.032133,980.9393206392424,980.412219883758,-0.04577706569008926,33.5416757106781,33.77474883317947,35.15625
1676849210.180406,980.9490700399011,980.395487221306,-0.053406576638437474,33.54256150007248,33.77433468580246,35.15625
1676849210.328803,980.9407277334656,980.3565783614723,-0.047302967879758906,33.54249336242676,33.77274712085724,35.15625
1676849210.47736,980.9405423729203,980.3695678022341,-0.04272526131074998,33.54303846359253,33.772332973480225,35.15625
1676849210.625557,980.9147378964993,980.3415463146285,-0.039673456931410694,33.542288949489595,33.77226394891739,35.15625
1676849210.774083,980.8998498227145,980.341430939433,-0.04119935912108034,33.541471297740934,33.773437366485595,35.15625
1676849210.925003,980.9398941986406,980.3707025309137,-0.04272526131074998,33.54317473888397,33.77385151386261,35.15625
1676849211.073439,980.9237470380874,980.3457746841366,-0.04272526131074998,33.541811985969545,33.773713464736936,35.15625
1676849211.22192,980.9257836150041,980.3208468518953,-0.04425116350041962,33.542902188301085,33.77357541561127,35.15625
1676849211.3702,980.9531153216326,980.3310499091303,-0.039673456931410694,33.545355143547056,33.773161268234254,35.15625
1676849211.518421,980.9582727484033,980.3128017537229,-0.04577706569008926,33.544878180027005,33.773713464736936,35.15625
1676849211.666799,980.9572642853783,980.3114501798514,-0.04577706569008926,33.542357087135315,33.77495590686798,35.15625
1676849211.81514,980.9403570090094,980.2954823682783,-0.04119935912108034,33.5435835647583,33.774265661239625,35.15625
1676849211.963408,980.9647917271178,980.3067713969998,-0.04882887006942855,33.54269777536392,33.77392053842544,35.15625
1676849212.111921,980.9519308709929,980.2888096786005,-0.04577706569008926,33.54317473888397,33.773782489299776,35.15625
